symptom,herb
25,114
25,115
25,116
25,117
25,118
25,119
25,120
25,121
25,122
25,124
25,125
25,126
25,127
25,129
25,130
25,131
25,132
25,133
25,135
25,136
25,137
25,140
25,143
25,144
25,146
25,148
25,149
25,150
25,151
25,153
25,155
25,156
25,157
25,159
25,160
25,161
25,162
25,165
25,166
25,168
25,169
25,170
25,171
25,172
25,173
25,174
25,175
25,176
25,177
25,178
25,179
25,180
25,181
25,184
25,185
25,186
25,187
25,190
25,191
25,192
25,193
25,194
25,195
25,197
25,199
25,200
25,201
25,202
25,203
25,204
25,206
25,207
25,208
25,209
25,210
25,211
25,212
25,213
25,215
25,217
25,218
25,219
25,221
25,222
25,223
25,224
25,225
25,226
25,227
25,228
25,236
25,239
25,242
25,243
25,246
25,247
25,249
25,250
25,251
25,252
25,255
25,256
25,257
25,258
25,259
25,260
25,263
25,264
25,265
25,270
25,272
25,274
25,275
25,277
25,280
25,281
25,285
25,286
25,293
25,296
25,297
25,298
25,299
25,301
25,302
25,303
25,304
25,305
25,306
25,307
25,308
25,309
25,311
25,314
25,316
25,318
25,319
25,321
25,323
25,324
25,326
25,328
25,333
25,334
25,335
25,339
25,340
25,341
25,343
25,344
25,345
25,346
25,347
25,349
25,353
25,354
25,355
25,358
25,359
25,360
25,362
25,363
25,364
25,365
25,366
25,369
25,371
25,372
25,374
25,375
25,380
25,381
25,382
25,384
25,385
25,386
25,387
25,388
25,391
25,393
25,397
25,398
25,405
25,407
25,413
25,414
25,415
25,421
25,422
25,423
25,426
25,428
25,431
25,439
25,440
25,446
25,447
25,448
25,449
25,451
25,452
25,461
25,465
25,466
25,477
25,479
25,481
25,482
25,483
25,484
25,485
25,487
25,488
25,492
25,494
25,498
25,499
25,500
25,501
25,505
25,506
25,508
25,511
25,513
25,520
25,522
25,531
25,532
25,533
25,538
25,553
25,554
25,560
25,572
25,601
25,602
25,611
25,621
25,637
25,694
25,713
25,714
25,715
26,0
26,2
26,6
26,7
26,8
26,9
26,10
26,11
26,13
26,14
26,15
26,16
26,17
26,18
26,22
26,23
26,24
26,26
26,28
26,30
26,31
26,32
26,33
26,38
26,41
26,44
26,47
26,48
26,51
26,53
26,54
26,55
26,58
26,60
26,61
26,67
26,68
26,69
26,71
26,77
26,78
26,80
26,83
26,85
26,86
26,87
26,88
26,89
26,90
26,91
26,93
26,94
26,95
26,98
26,100
26,101
26,102
26,103
26,107
26,108
26,112
26,116
26,118
26,120
26,124
26,135
26,137
26,144
26,147
26,150
26,151
26,153
26,156
26,157
26,160
26,161
26,164
26,169
26,172
26,189
26,197
26,202
26,207
26,208
26,219
26,239
26,249
26,250
26,270
26,286
26,290
26,307
26,309
26,314
26,326
26,378
26,384
26,396
26,448
26,467
26,481
26,505
26,561
27,0
27,2
27,4
27,6
27,7
27,8
27,9
27,10
27,11
27,12
27,14
27,15
27,16
27,17
27,18
27,21
27,22
27,23
27,24
27,25
27,26
27,27
27,28
27,30
27,32
27,33
27,34
27,35
27,36
27,37
27,38
27,39
27,40
27,41
27,44
27,45
27,46
27,48
27,50
27,51
27,52
27,53
27,54
27,55
27,57
27,58
27,59
27,60
27,61
27,62
27,63
27,64
27,66
27,67
27,68
27,69
27,71
27,72
27,73
27,74
27,75
27,76
27,77
27,78
27,80
27,81
27,83
27,84
27,85
27,86
27,87
27,88
27,89
27,90
27,91
27,92
27,93
27,94
27,95
27,96
27,97
27,98
27,100
27,101
27,102
27,103
27,105
27,106
27,107
27,108
27,109
27,110
27,111
27,112
27,113
27,115
27,116
27,117
27,118
27,119
27,120
27,122
27,124
27,125
27,126
27,127
27,129
27,130
27,131
27,132
27,133
27,135
27,136
27,137
27,138
27,139
27,140
27,143
27,147
27,148
27,149
27,151
27,153
27,154
27,155
27,156
27,157
27,159
27,160
27,161
27,162
27,163
27,164
27,165
27,168
27,169
27,170
27,171
27,173
27,174
27,176
27,178
27,179
27,180
27,181
27,182
27,184
27,185
27,186
27,187
27,189
27,190
27,191
27,192
27,193
27,194
27,195
27,197
27,199
27,200
27,202
27,203
27,204
27,205
27,206
27,207
27,208
27,210
27,211
27,212
27,213
27,214
27,215
27,216
27,218
27,219
27,220
27,221
27,222
27,223
27,225
27,226
27,227
27,228
27,234
27,237
27,238
27,239
27,242
27,243
27,247
27,248
27,249
27,250
27,254
27,256
27,257
27,258
27,261
27,263
27,264
27,266
27,268
27,270
27,271
27,272
27,274
27,275
27,276
27,277
27,278
27,279
27,280
27,281
27,282
27,283
27,284
27,285
27,286
27,287
27,288
27,289
27,290
27,291
27,292
27,293
27,295
27,297
27,298
27,299
27,300
27,301
27,302
27,305
27,307
27,308
27,311
27,313
27,314
27,316
27,318
27,321
27,322
27,324
27,326
27,327
27,329
27,330
27,332
27,336
27,337
27,340
27,341
27,343
27,347
27,348
27,350
27,351
27,358
27,362
27,365
27,369
27,370
27,371
27,372
27,373
27,375
27,380
27,383
27,384
27,385
27,387
27,388
27,394
27,397
27,398
27,399
27,404
27,405
27,411
27,412
27,414
27,426
27,427
27,430
27,435
27,437
27,438
27,441
27,443
27,444
27,448
27,450
27,452
27,455
27,457
27,458
27,461
27,467
27,471
27,475
27,477
27,478
27,481
27,483
27,487
27,488
27,489
27,495
27,496
27,497
27,499
27,503
27,510
27,512
27,521
27,528
27,529
27,549
27,553
27,555
27,561
27,562
27,615
27,635
27,655
27,658
27,682
27,683
27,706
27,732
27,745
28,0
28,1
28,2
28,4
28,6
28,7
28,8
28,9
28,11
28,14
28,15
28,16
28,17
28,18
28,23
28,24
28,25
28,26
28,27
28,28
28,30
28,31
28,32
28,33
28,37
28,38
28,39
28,40
28,41
28,43
28,45
28,46
28,48
28,49
28,50
28,51
28,52
28,53
28,54
28,57
28,58
28,60
28,61
28,67
28,68
28,69
28,71
28,73
28,75
28,77
28,78
28,79
28,80
28,81
28,82
28,83
28,84
28,85
28,86
28,87
28,88
28,89
28,90
28,91
28,92
28,93
28,94
28,95
28,99
28,100
28,101
28,102
28,108
28,109
28,110
28,111
28,114
28,116
28,117
28,118
28,119
28,120
28,121
28,122
28,123
28,124
28,125
28,126
28,127
28,128
28,129
28,130
28,131
28,132
28,133
28,135
28,136
28,137
28,139
28,143
28,144
28,147
28,150
28,153
28,154
28,155
28,156
28,160
28,161
28,162
28,163
28,164
28,166
28,169
28,171
28,173
28,176
28,180
28,181
28,182
28,184
28,185
28,186
28,187
28,190
28,191
28,197
28,202
28,203
28,204
28,207
28,210
28,211
28,216
28,218
28,223
28,227
28,229
28,233
28,234
28,238
28,239
28,245
28,248
28,250
28,251
28,254
28,255
28,258
28,268
28,269
28,275
28,280
28,282
28,293
28,296
28,298
28,305
28,316
28,317
28,324
28,348
28,350
28,362
28,364
28,380
28,383
28,390
28,404
28,409
28,414
28,422
28,423
28,424
28,426
28,447
28,450
28,452
28,478
28,481
28,482
28,488
28,499
28,524
28,539
28,724
28,735
29,0
29,1
29,2
29,6
29,7
29,8
29,9
29,10
29,11
29,12
29,15
29,16
29,17
29,18
29,20
29,23
29,24
29,25
29,26
29,27
29,28
29,30
29,32
29,33
29,35
29,36
29,37
29,38
29,39
29,40
29,41
29,44
29,45
29,47
29,48
29,51
29,52
29,53
29,54
29,56
29,57
29,60
29,61
29,62
29,63
29,64
29,66
29,67
29,68
29,69
29,71
29,72
29,73
29,75
29,77
29,78
29,80
29,81
29,83
29,84
29,85
29,86
29,87
29,89
29,90
29,91
29,92
29,94
29,95
29,98
29,100
29,101
29,102
29,103
29,105
29,106
29,107
29,108
29,109
29,110
29,111
29,112
29,116
29,117
29,118
29,119
29,120
29,121
29,124
29,125
29,133
29,135
29,136
29,137
29,138
29,139
29,142
29,143
29,147
29,148
29,149
29,150
29,151
29,153
29,154
29,155
29,156
29,157
29,159
29,160
29,162
29,164
29,165
29,168
29,169
29,170
29,171
29,173
29,174
29,176
29,178
29,180
29,181
29,184
29,185
29,186
29,187
29,189
29,200
29,202
29,203
29,204
29,206
29,207
29,210
29,211
29,213
29,214
29,216
29,219
29,223
29,226
29,227
29,228
29,234
29,238
29,239
29,242
29,247
29,249
29,250
29,251
29,258
29,261
29,262
29,263
29,270
29,271
29,272
29,275
29,280
29,282
29,284
29,285
29,290
29,291
29,292
29,297
29,298
29,299
29,300
29,301
29,309
29,326
29,327
29,329
29,330
29,343
29,344
29,347
29,348
29,349
29,350
29,351
29,365
29,369
29,371
29,372
29,373
29,383
29,385
29,397
29,398
29,404
29,405
29,416
29,427
29,435
29,437
29,443
29,448
29,449
29,450
29,457
29,459
29,472
29,478
29,481
29,492
29,497
29,503
29,505
29,510
29,512
29,527
29,528
29,530
29,532
29,533
29,555
29,561
29,573
29,578
30,2
30,8
30,9
30,10
30,11
30,15
30,16
30,17
30,18
30,19
30,21
30,22
30,23
30,24
30,25
30,27
30,28
30,30
30,32
30,33
30,35
30,36
30,38
30,39
30,40
30,41
30,44
30,45
30,48
30,51
30,52
30,53
30,54
30,57
30,60
30,61
30,63
30,64
30,67
30,68
30,69
30,71
30,72
30,73
30,75
30,76
30,77
30,78
30,80
30,81
30,83
30,84
30,85
30,86
30,87
30,88
30,89
30,90
30,91
30,92
30,94
30,95
30,96
30,99
30,100
30,101
30,102
30,103
30,105
30,106
30,107
30,108
30,109
30,110
30,111
30,112
30,113
30,114
30,115
30,116
30,117
30,118
30,119
30,120
30,121
30,124
30,135
30,136
30,137
30,138
30,139
30,143
30,144
30,146
30,147
30,149
30,150
30,151
30,154
30,156
30,157
30,159
30,160
30,162
30,163
30,164
30,165
30,169
30,171
30,173
30,175
30,178
30,180
30,181
30,182
30,184
30,185
30,186
30,187
30,189
30,191
30,193
30,197
30,202
30,204
30,206
30,207
30,211
30,216
30,219
30,223
30,226
30,227
30,233
30,234
30,238
30,239
30,242
30,250
30,251
30,252
30,258
30,264
30,271
30,272
30,275
30,276
30,278
30,279
30,280
30,282
30,283
30,284
30,285
30,289
30,291
30,300
30,301
30,305
30,311
30,314
30,316
30,317
30,327
30,329
30,330
30,332
30,337
30,343
30,347
30,348
30,350
30,351
30,352
30,367
30,368
30,369
30,370
30,372
30,373
30,383
30,384
30,394
30,414
30,423
30,434
30,437
30,447
30,448
30,450
30,455
30,496
30,512
30,549
30,579
31,0
31,5
31,6
31,8
31,9
31,10
31,11
31,12
31,15
31,16
31,17
31,18
31,23
31,24
31,25
31,26
31,27
31,28
31,29
31,30
31,31
31,32
31,33
31,37
31,38
31,41
31,42
31,44
31,45
31,46
31,48
31,49
31,51
31,52
31,53
31,54
31,55
31,56
31,57
31,59
31,61
31,63
31,64
31,65
31,66
31,68
31,69
31,71
31,72
31,73
31,76
31,78
31,80
31,83
31,84
31,85
31,86
31,87
31,88
31,89
31,90
31,94
31,99
31,100
31,102
31,103
31,106
31,107
31,108
31,109
31,110
31,111
31,113
31,114
31,115
31,116
31,118
31,119
31,121
31,127
31,135
31,136
31,137
31,143
31,144
31,147
31,154
31,160
31,161
31,162
31,175
31,178
31,184
31,185
31,187
31,189
31,197
31,202
31,203
31,204
31,207
31,210
31,211
31,219
31,221
31,223
31,233
31,248
31,251
31,263
31,266
31,272
31,275
31,283
31,285
31,295
31,298
31,304
31,326
31,327
31,337
31,367
31,368
31,372
31,373
31,385
31,447
31,449
31,451
31,495
31,510
31,532
31,533
31,562
31,589
32,0
32,1
32,2
32,3
32,4
32,5
32,6
32,7
32,8
32,9
32,10
32,11
32,12
32,13
32,14
32,15
32,16
32,17
32,18
32,21
32,22
32,23
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,32
32,33
32,34
32,36
32,37
32,38
32,39
32,40
32,41
32,43
32,44
32,45
32,46
32,47
32,48
32,49
32,50
32,51
32,54
32,55
32,57
32,58
32,59
32,60
32,61
32,63
32,64
32,66
32,67
32,68
32,69
32,71
32,73
32,74
32,76
32,78
32,79
32,80
32,81
32,82
32,83
32,84
32,85
32,86
32,87
32,88
32,89
32,90
32,91
32,92
32,93
32,94
32,95
32,97
32,98
32,99
32,100
32,101
32,102
32,103
32,108
32,110
32,111
32,112
32,116
32,118
32,120
32,124
32,125
32,126
32,127
32,128
32,130
32,131
32,132
32,133
32,135
32,136
32,138
32,140
32,144
32,147
32,148
32,150
32,151
32,152
32,153
32,155
32,156
32,158
32,159
32,160
32,161
32,166
32,169
32,171
32,172
32,175
32,177
32,178
32,180
32,181
32,183
32,190
32,194
32,197
32,202
32,203
32,204
32,205
32,207
32,209
32,212
32,218
32,222
32,228
32,229
32,230
32,231
32,232
32,239
32,240
32,241
32,245
32,248
32,251
32,254
32,256
32,258
32,262
32,264
32,265
32,268
32,272
32,275
32,287
32,294
32,295
32,300
32,301
32,303
32,304
32,306
32,315
32,324
32,335
32,336
32,344
32,345
32,347
32,353
32,354
32,355
32,366
32,370
32,376
32,385
32,386
32,387
32,404
32,405
32,408
32,409
32,423
32,456
32,460
32,482
32,524
32,529
32,679
32,680
32,681
32,684
32,689
33,0
33,1
33,2
33,3
33,4
33,5
33,6
33,7
33,8
33,9
33,10
33,12
33,15
33,16
33,17
33,18
33,19
33,21
33,23
33,24
33,25
33,26
33,27
33,28
33,29
33,30
33,31
33,32
33,33
33,35
33,36
33,38
33,39
33,41
33,44
33,45
33,46
33,48
33,49
33,50
33,51
33,54
33,57
33,58
33,59
33,60
33,61
33,64
33,66
33,67
33,68
33,69
33,71
33,73
33,74
33,75
33,76
33,77
33,78
33,79
33,80
33,81
33,82
33,83
33,84
33,85
33,87
33,88
33,89
33,90
33,91
33,92
33,93
33,94
33,95
33,96
33,100
33,101
33,102
33,103
33,106
33,107
33,109
33,110
33,112
33,116
33,118
33,119
33,120
33,121
33,124
33,126
33,127
33,129
33,130
33,131
33,132
33,135
33,136
33,137
33,138
33,148
33,149
33,150
33,151
33,155
33,156
33,158
33,159
33,160
33,161
33,162
33,164
33,168
33,171
33,174
33,175
33,176
33,177
33,178
33,180
33,181
33,184
33,185
33,187
33,189
33,191
33,192
33,197
33,199
33,201
33,202
33,203
33,205
33,206
33,207
33,208
33,212
33,216
33,218
33,220
33,221
33,222
33,227
33,228
33,229
33,230
33,233
33,240
33,241
33,243
33,244
33,251
33,257
33,258
33,259
33,264
33,270
33,272
33,277
33,298
33,300
33,301
33,306
33,308
33,317
33,333
33,334
33,335
33,337
33,347
33,348
33,362
33,369
33,372
33,373
33,379
33,380
33,382
33,385
33,405
33,409
33,421
33,422
33,429
33,460
33,481
33,538
33,550
33,554
33,602
33,662
34,0
34,2
34,7
34,8
34,9
34,10
34,11
34,12
34,15
34,16
34,17
34,18
34,21
34,23
34,24
34,25
34,26
34,27
34,28
34,29
34,30
34,32
34,33
34,35
34,36
34,37
34,38
34,39
34,41
34,43
34,44
34,45
34,46
34,48
34,49
34,51
34,52
34,54
34,55
34,56
34,57
34,59
34,60
34,61
34,67
34,68
34,71
34,73
34,75
34,76
34,77
34,78
34,80
34,81
34,83
34,84
34,85
34,87
34,89
34,90
34,91
34,92
34,94
34,98
34,99
34,100
34,101
34,102
34,103
34,108
34,109
34,110
34,111
34,112
34,113
34,114
34,115
34,116
34,117
34,118
34,119
34,120
34,123
34,124
34,125
34,133
34,135
34,137
34,142
34,143
34,147
34,148
34,149
34,151
34,154
34,156
34,159
34,161
34,162
34,163
34,165
34,171
34,172
34,173
34,174
34,178
34,179
34,180
34,181
34,182
34,184
34,185
34,186
34,187
34,189
34,191
34,194
34,200
34,202
34,203
34,206
34,208
34,210
34,211
34,213
34,214
34,216
34,219
34,221
34,222
34,227
34,234
34,239
34,255
34,257
34,263
34,264
34,274
34,275
34,277
34,283
34,284
34,285
34,295
34,299
34,300
34,301
34,303
34,304
34,305
34,307
34,316
34,317
34,332
34,347
34,350
34,352
34,353
34,354
34,355
34,358
34,364
34,372
34,373
34,384
34,385
34,387
34,396
34,414
34,423
34,426
34,427
34,431
34,434
34,446
34,452
34,482
34,484
34,492
34,529
35,2
35,8
35,9
35,10
35,11
35,12
35,13
35,15
35,16
35,17
35,18
35,21
35,23
35,24
35,25
35,26
35,27
35,30
35,32
35,33
35,36
35,37
35,38
35,39
35,41
35,45
35,46
35,51
35,52
35,53
35,54
35,56
35,57
35,60
35,61
35,63
35,64
35,66
35,67
35,68
35,69
35,71
35,72
35,73
35,75
35,77
35,78
35,80
35,81
35,83
35,84
35,85
35,87
35,88
35,89
35,90
35,91
35,92
35,94
35,100
35,101
35,102
35,103
35,104
35,105
35,106
35,107
35,108
35,109
35,110
35,111
35,112
35,116
35,117
35,118
35,119
35,120
35,121
35,132
35,133
35,134
35,135
35,136
35,137
35,142
35,143
35,146
35,148
35,149
35,159
35,160
35,162
35,163
35,164
35,171
35,175
35,176
35,180
35,181
35,184
35,185
35,186
35,187
35,189
35,191
35,200
35,202
35,204
35,207
35,210
35,211
35,212
35,216
35,223
35,226
35,227
35,228
35,237
35,238
35,247
35,250
35,251
35,258
35,271
35,275
35,276
35,280
35,283
35,285
35,291
35,295
35,296
35,315
35,316
35,322
35,324
35,327
35,332
35,337
35,343
35,348
35,350
35,351
35,353
35,354
35,355
35,365
35,369
35,371
35,372
35,373
35,377
35,383
35,394
35,397
35,398
35,427
35,437
35,450
35,451
35,457
35,487
35,497
35,503
35,549
36,0
36,1
36,2
36,4
36,6
36,7
36,8
36,9
36,10
36,11
36,12
36,15
36,16
36,17
36,18
36,21
36,23
36,24
36,25
36,26
36,27
36,28
36,29
36,30
36,32
36,33
36,36
36,37
36,38
36,39
36,40
36,41
36,42
36,43
36,44
36,45
36,46
36,48
36,49
36,50
36,51
36,52
36,53
36,54
36,55
36,57
36,58
36,59
36,60
36,61
36,62
36,63
36,64
36,66
36,67
36,68
36,69
36,71
36,72
36,73
36,74
36,75
36,76
36,77
36,78
36,79
36,80
36,81
36,82
36,83
36,84
36,85
36,86
36,87
36,88
36,89
36,90
36,91
36,92
36,94
36,95
36,96
36,97
36,98
36,99
36,100
36,101
36,102
36,103
36,105
36,106
36,107
36,108
36,109
36,110
36,111
36,112
36,113
36,114
36,115
36,116
36,118
36,119
36,120
36,121
36,123
36,124
36,125
36,126
36,127
36,129
36,130
36,131
36,133
36,135
36,136
36,137
36,138
36,143
36,144
36,146
36,147
36,148
36,149
36,150
36,151
36,153
36,154
36,155
36,156
36,157
36,159
36,160
36,161
36,162
36,164
36,165
36,166
36,167
36,168
36,169
36,171
36,172
36,173
36,174
36,175
36,176
36,178
36,180
36,181
36,182
36,184
36,185
36,186
36,187
36,189
36,190
36,191
36,192
36,193
36,195
36,200
36,202
36,203
36,204
36,206
36,207
36,208
36,210
36,211
36,213
36,214
36,216
36,218
36,219
36,221
36,223
36,225
36,226
36,227
36,229
36,234
36,237
36,238
36,239
36,240
36,242
36,243
36,248
36,249
36,250
36,251
36,255
36,257
36,258
36,259
36,270
36,271
36,272
36,275
36,276
36,277
36,278
36,279
36,280
36,282
36,283
36,285
36,289
36,290
36,291
36,293
36,295
36,297
36,298
36,300
36,301
36,305
36,307
36,308
36,309
36,310
36,311
36,312
36,313
36,314
36,316
36,318
36,322
36,324
36,326
36,327
36,328
36,329
36,330
36,332
36,335
36,337
36,339
36,340
36,341
36,343
36,348
36,350
36,351
36,352
36,353
36,354
36,355
36,357
36,358
36,361
36,364
36,365
36,366
36,369
36,371
36,372
36,373
36,375
36,380
36,383
36,385
36,387
36,388
36,393
36,394
36,397
36,398
36,399
36,403
36,404
36,405
36,423
36,424
36,426
36,427
36,434
36,435
36,437
36,443
36,446
36,447
36,450
36,451
36,452
36,455
36,457
36,461
36,469
36,471
36,475
36,478
36,491
36,492
36,496
36,497
36,503
36,505
36,509
36,512
36,532
36,533
36,549
36,568
36,574
36,583
36,589
36,607
36,615
36,628
36,631
36,632
36,641
36,648
36,653
36,654
36,655
36,657
36,661
36,662
36,701
37,0
37,1
37,2
37,3
37,4
37,5
37,6
37,7
37,8
37,9
37,10
37,12
37,13
37,15
37,16
37,17
37,18
37,21
37,22
37,23
37,24
37,25
37,26
37,27
37,28
37,29
37,30
37,31
37,32
37,33
37,35
37,36
37,37
37,38
37,39
37,40
37,41
37,42
37,43
37,44
37,45
37,46
37,48
37,49
37,50
37,51
37,52
37,54
37,57
37,58
37,59
37,60
37,61
37,63
37,64
37,65
37,66
37,67
37,68
37,69
37,70
37,71
37,72
37,73
37,74
37,75
37,76
37,77
37,78
37,79
37,80
37,81
37,82
37,83
37,84
37,85
37,86
37,87
37,88
37,89
37,90
37,91
37,92
37,93
37,94
37,95
37,96
37,97
37,98
37,99
37,100
37,101
37,102
37,103
37,106
37,108
37,109
37,110
37,111
37,112
37,113
37,114
37,115
37,116
37,117
37,118
37,119
37,120
37,121
37,122
37,124
37,126
37,127
37,129
37,130
37,131
37,132
37,133
37,135
37,136
37,137
37,138
37,139
37,142
37,143
37,144
37,147
37,148
37,149
37,150
37,151
37,152
37,153
37,154
37,155
37,156
37,157
37,158
37,159
37,160
37,161
37,162
37,164
37,165
37,166
37,168
37,169
37,171
37,173
37,175
37,176
37,177
37,178
37,179
37,180
37,181
37,182
37,183
37,184
37,185
37,186
37,187
37,189
37,190
37,191
37,192
37,193
37,194
37,195
37,197
37,198
37,199
37,200
37,201
37,202
37,203
37,204
37,205
37,206
37,207
37,208
37,210
37,211
37,212
37,213
37,216
37,218
37,220
37,221
37,222
37,223
37,226
37,227
37,228
37,229
37,233
37,234
37,238
37,239
37,240
37,243
37,244
37,245
37,246
37,247
37,248
37,249
37,251
37,252
37,253
37,254
37,255
37,256
37,257
37,263
37,264
37,265
37,266
37,270
37,271
37,272
37,273
37,274
37,275
37,277
37,278
37,279
37,280
37,281
37,282
37,283
37,284
37,285
37,286
37,287
37,291
37,295
37,296
37,297
37,299
37,300
37,301
37,305
37,306
37,309
37,311
37,314
37,316
37,322
37,325
37,327
37,328
37,329
37,330
37,332
37,336
37,337
37,339
37,340
37,341
37,344
37,346
37,347
37,351
37,352
37,353
37,354
37,355
37,362
37,365
37,366
37,369
37,370
37,372
37,373
37,374
37,375
37,385
37,386
37,387
37,390
37,394
37,398
37,400
37,401
37,403
37,404
37,405
37,409
37,411
37,421
37,422
37,423
37,424
37,425
37,426
37,429
37,430
37,431
37,433
37,444
37,447
37,452
37,454
37,461
37,477
37,483
37,487
37,492
37,493
37,494
37,495
37,500
37,512
37,518
37,534
37,538
37,545
37,546
37,553
37,564
37,571
37,584
37,593
37,603
37,615
37,655
37,676
38,6
38,8
38,11
38,15
38,16
38,17
38,18
38,21
38,23
38,24
38,25
38,27
38,28
38,30
38,31
38,32
38,33
38,37
38,38
38,39
38,40
38,41
38,45
38,46
38,48
38,51
38,52
38,53
38,54
38,61
38,64
38,67
38,69
38,71
38,73
38,75
38,76
38,78
38,80
38,81
38,83
38,84
38,85
38,86
38,87
38,89
38,90
38,91
38,92
38,94
38,100
38,101
38,102
38,110
38,111
38,112
38,113
38,114
38,115
38,116
38,117
38,118
38,119
38,120
38,121
38,124
38,133
38,135
38,136
38,137
38,142
38,144
38,146
38,148
38,150
38,156
38,158
38,161
38,162
38,163
38,171
38,180
38,181
38,182
38,185
38,187
38,189
38,191
38,193
38,194
38,195
38,197
38,202
38,206
38,207
38,208
38,210
38,218
38,221
38,233
38,234
38,238
38,250
38,251
38,258
38,264
38,271
38,274
38,275
38,280
38,282
38,298
38,305
38,307
38,314
38,316
38,337
38,341
38,350
38,351
38,369
38,375
38,385
38,429
38,437
39,12
39,15
39,46
39,88
40,0
40,1
40,2
40,3
40,5
40,6
40,7
40,8
40,9
40,10
40,12
40,14
40,15
40,16
40,17
40,18
40,23
40,24
40,25
40,26
40,27
40,28
40,29
40,30
40,31
40,32
40,33
40,35
40,36
40,37
40,38
40,39
40,41
40,43
40,44
40,45
40,46
40,48
40,49
40,50
40,51
40,54
40,57
40,59
40,60
40,61
40,64
40,66
40,67
40,68
40,69
40,71
40,72
40,74
40,75
40,76
40,77
40,78
40,79
40,80
40,81
40,82
40,83
40,84
40,85
40,86
40,87
40,88
40,89
40,90
40,91
40,93
40,94
40,95
40,96
40,99
40,100
40,101
40,102
40,103
40,108
40,111
40,112
40,114
40,116
40,117
40,118
40,119
40,120
40,121
40,124
40,130
40,135
40,136
40,142
40,143
40,144
40,147
40,148
40,149
40,151
40,156
40,158
40,160
40,161
40,162
40,164
40,168
40,169
40,175
40,176
40,177
40,179
40,180
40,181
40,182
40,185
40,187
40,189
40,191
40,193
40,194
40,195
40,197
40,202
40,204
40,206
40,207
40,208
40,211
40,216
40,218
40,219
40,228
40,233
40,243
40,248
40,251
40,252
40,263
40,275
40,277
40,278
40,279
40,280
40,287
40,293
40,295
40,301
40,305
40,307
40,309
40,316
40,321
40,337
40,340
40,350
40,362
40,364
40,366
40,372
40,382
40,383
40,384
40,386
40,388
40,399
40,404
40,405
40,429
40,447
40,499
40,520
40,521
40,522
40,552
40,578
40,626
40,695
41,0
41,2
41,6
41,7
41,8
41,9
41,10
41,11
41,13
41,14
41,15
41,16
41,17
41,18
41,22
41,23
41,24
41,25
41,26
41,27
41,28
41,29
41,30
41,32
41,33
41,35
41,38
41,41
41,43
41,44
41,45
41,46
41,48
41,49
41,51
41,53
41,54
41,57
41,60
41,63
41,64
41,65
41,66
41,67
41,68
41,69
41,71
41,73
41,75
41,76
41,77
41,78
41,80
41,81
41,83
41,84
41,85
41,86
41,87
41,88
41,89
41,90
41,91
41,92
41,93
41,94
41,100
41,101
41,102
41,103
41,106
41,107
41,108
41,109
41,111
41,112
41,113
41,114
41,115
41,116
41,117
41,118
41,119
41,120
41,121
41,124
41,127
41,129
41,130
41,135
41,142
41,143
41,144
41,147
41,149
41,150
41,155
41,156
41,157
41,158
41,159
41,160
41,161
41,162
41,163
41,164
41,165
41,168
41,169
41,171
41,176
41,177
41,180
41,181
41,182
41,184
41,186
41,187
41,191
41,197
41,198
41,201
41,203
41,204
41,206
41,207
41,208
41,211
41,212
41,214
41,216
41,218
41,220
41,221
41,223
41,226
41,227
41,228
41,233
41,238
41,239
41,242
41,243
41,244
41,245
41,247
41,248
41,250
41,251
41,252
41,254
41,257
41,263
41,271
41,272
41,274
41,275
41,277
41,280
41,282
41,283
41,284
41,288
41,291
41,294
41,305
41,306
41,307
41,309
41,316
41,317
41,325
41,337
41,339
41,343
41,347
41,348
41,350
41,351
41,353
41,354
41,355
41,362
41,370
41,374
41,376
41,379
41,383
41,386
41,387
41,394
41,399
41,404
41,414
41,421
41,423
41,426
41,444
41,448
41,450
41,483
41,493
41,501
41,516
41,524
41,557
41,564
41,614
41,622
41,671
42,0
42,1
42,2
42,3
42,4
42,5
42,6
42,7
42,8
42,9
42,10
42,11
42,12
42,15
42,16
42,17
42,18
42,19
42,23
42,24
42,25
42,26
42,27
42,28
42,29
42,30
42,32
42,33
42,35
42,36
42,37
42,38
42,39
42,40
42,41
42,44
42,45
42,46
42,47
42,48
42,49
42,50
42,51
42,53
42,54
42,56
42,57
42,58
42,59
42,60
42,61
42,62
42,63
42,64
42,66
42,67
42,68
42,69
42,71
42,72
42,73
42,75
42,76
42,77
42,78
42,80
42,81
42,83
42,84
42,85
42,86
42,87
42,88
42,89
42,90
42,91
42,92
42,93
42,94
42,95
42,96
42,98
42,100
42,102
42,103
42,106
42,107
42,108
42,109
42,110
42,111
42,113
42,115
42,116
42,118
42,119
42,120
42,121
42,122
42,123
42,124
42,126
42,130
42,133
42,135
42,136
42,137
42,138
42,139
42,143
42,146
42,147
42,148
42,149
42,150
42,151
42,153
42,156
42,159
42,160
42,161
42,163
42,164
42,165
42,166
42,171
42,174
42,177
42,178
42,180
42,181
42,184
42,185
42,186
42,187
42,189
42,200
42,202
42,203
42,207
42,210
42,211
42,212
42,216
42,223
42,225
42,226
42,227
42,233
42,234
42,237
42,238
42,239
42,246
42,247
42,250
42,251
42,252
42,253
42,256
42,257
42,258
42,262
42,264
42,270
42,271
42,275
42,280
42,282
42,283
42,285
42,289
